slug,ten,tinhSlug,tinhTen,diaDiem,dienTichHa,isPlanningOnly,hasDtm,hasDocs,source_url,retrieved_on
kcn-binh-giang-4,KCN Bình Giang 4,hai-phong,Hải Phòng,Huyện Bình Giang,196,False,False,False,https://kcn-kkt.com/kcn/kcn-binh-giang-4,2026-09-10
kcn-binh-giang-5,KCN Bình Giang 5,hai-phong,Hải Phòng,Huyện Bình Giang,100,False,False,False,https://kcn-kkt.com/kcn/kcn-binh-giang-5,2026-09-10
kcn-cang-cua-ngo-quoc-te-hai-phong,KCN Cảng cửa ngõ quốc tế Hải Phòng,hai-phong,Hải Phòng,KKT Đình Vũ - Cát Hải,527,False,False,False,https://kcn-kkt.com/kcn/kcn-cang-cua-ngo-quoc-te-hai-phong,2026-09-10
kcn-cam-dien-luong-dien,KCN Cẩm Điền - Lương Điền,hai-phong,Hải Phòng,Huyện Cẩm Giàng,149,False,False,False,https://kcn-kkt.com/kcn/kcn-cam-dien-luong-dien,2026-09-10
kcn-cau-cuu,KCN Cầu Cứu,hai-phong,Hải Phòng,Huyện An Lão,106,False,False,False,https://kcn-kkt.com/kcn/kcn-cau-cuu,2026-09-10
kcn-cong-hoa,KCN Công Hòa,hai-phong,Hải Phòng,Thành phố Chí Linh,201,False,False,False,https://kcn-kkt.com/kcn/kcn-cong-hoa,2026-09-10
kcn-cong-hoa-2,KCN Công Hòa 2,hai-phong,Hải Phòng,Thành phố Chi Linh,190,False,False,False,https://kcn-kkt.com/kcn/kcn-cong-hoa-2,2026-09-10
kcn-dai-an,KCN Đại An,hai-phong,Hải Phòng,Thành phố Hải Dương,136,False,False,False,https://kcn-kkt.com/kcn/kcn-dai-an,2026-09-10
kcn-dai-an-mo-rong,KCN Đại An mở rộng,hai-phong,Hải Phòng,"TP. Hải Dương, h. Cẩm Giàng",416,False,False,False,https://kcn-kkt.com/kcn/kcn-dai-an-mo-rong,2026-09-10
kcn-dai-thang,KCN Đại Thắng,hai-phong,Hải Phòng,Tiên Lãng,190,True,False,False,https://kcn-kkt.com/kcn/kcn-dai-thang,2026-09-10
kcn-dinh-vu,KCN Đình Vũ,hai-phong,Hải Phòng,KKT Đình Vũ - Cát Hải,541,False,False,False,https://kcn-kkt.com/kcn/kcn-dinh-vu,2026-09-10
kcn-do-son-hai-phong,KCN Đố Sơn Hải Phòng,hai-phong,Hải Phòng,Quận Đố Sơn,152,False,False,False,https://kcn-kkt.com/kcn/kcn-do-son-hai-phong,2026-09-10
kcn-gia-loc,KCN Gia Lộc,hai-phong,Hải Phòng,Huyện Gia Lộc,198,False,False,False,https://kcn-kkt.com/kcn/kcn-gia-loc,2026-09-10
kcn-gia-loc-3,KCN Gia Lộc 3,hai-phong,Hải Phòng,Huyện Gia Lộc,130,False,False,False,https://kcn-kkt.com/kcn/kcn-gia-loc-3,2026-09-10
kcn-giang-bien-ii,KCN Giang Biên II,hai-phong,Hải Phòng,Huyện Vĩnh Bảo,350,False,False,False,https://kcn-kkt.com/kcn/kcn-giang-bien-ii,2026-09-10
kcn-hoang-dieu,KCN Hoàng Diệu,hai-phong,Hải Phòng,Huyện Gia Lộc,250,False,False,False,https://kcn-kkt.com/kcn/kcn-hoang-dieu,2026-09-10
kcn-hung-dao,KCN Hưng Đạo,hai-phong,Hải Phòng,Huyện Tứ Kỳ,200,False,False,False,https://kcn-kkt.com/kcn/kcn-hung-dao,2026-09-10
kcn-kim-thanh,KCN Kim Thành,hai-phong,Hải Phòng,Huyện Kim Thành,165,False,False,False,https://kcn-kkt.com/kcn/kcn-kim-thanh,2026-09-10
kcn-kim-thanh-2,KCN Kim Thành 2,hai-phong,Hải Phòng,Huyện Kim Thành,437,False,True,True,https://kcn-kkt.com/kcn/kcn-kim-thanh-2,2026-09-10
kcn-ky-thuat-cao-an-phat,KCN Kỹ thuật cao An Phát,hai-phong,Hải Phòng,Thành phố Hải Dương,46,False,False,False,https://kcn-kkt.com/kcn/kcn-ky-thuat-cao-an-phat,2026-09-10
kcn-lai-cach,KCN Lai Cách,hai-phong,Hải Phòng,Huyện Cẩm Giàng,135,False,False,False,https://kcn-kkt.com/kcn/kcn-lai-cach,2026-09-10
kcn-lai-vu,KCN Lai Vu,hai-phong,Hải Phòng,Huyện Kim Thành,213,False,False,False,https://kcn-kkt.com/kcn/kcn-lai-vu,2026-09-10
kcn-le-thien-dai-ban,KCN Lê Thiện - Đại Bản,hai-phong,Hải Phòng,Lê Thiện - Đại Bản; An Dương,300,True,False,False,https://kcn-kkt.com/kcn/kcn-le-thien-dai-ban,2026-09-10
kcn-luong-dien-ngoc-lien,KCN Lương Điền - Ngọc Liên,hai-phong,Hải Phòng,Huyện Cẩm Giàng,150,False,True,True,https://kcn-kkt.com/kcn/kcn-luong-dien-ngoc-lien,2026-09-10
kcn-mp-dinh-vu,KCN MP Đình Vũ,hai-phong,Hải Phòng,KKT Đình Vũ - Cát Hải,234,False,False,False,https://kcn-kkt.com/kcn/kcn-mp-dinh-vu,2026-09-10
kcn-nam-cau-kien,KCN Nam Cầu Kiến,hai-phong,Hải Phòng,Huyện Thủy Nguyên,263,False,True,True,https://kcn-kkt.com/kcn/kcn-nam-cau-kien,2026-09-10
kcn-nam-cau-kien-mo-rong,KCN Nam Cầu Kiền (mở rộng),hai-phong,Hải Phòng,Huyện Thủy Nguyên,91,False,False,False,https://kcn-kkt.com/kcn/kcn-nam-cau-kien-mo-rong,2026-09-10
kcn-nam-dinh-vu-khu-2,KCN Nam Đình Vũ (khu 2),hai-phong,Hải Phòng,KKT Đình Vũ - Cát Hải,513,False,False,False,https://kcn-kkt.com/kcn/kcn-nam-dinh-vu-khu-2,2026-09-10
kcn-nam-sach,KCN Nam Sách,hai-phong,Hải Phòng,Thành phố Hải Dương,62,False,False,False,https://kcn-kkt.com/kcn/kcn-nam-sach,2026-09-10
kcn-nam-sach-1,KCN Nam Sách 1,hai-phong,Hải Phòng,Huyện Nam Sách,100,False,False,False,https://kcn-kkt.com/kcn/kcn-nam-sach-1,2026-09-10
kcn-nam-trang-cat,KCN Nam Trạng Cát,hai-phong,Hải Phòng,KKT Đình Vũ - Cát Hải,200,False,True,True,https://kcn-kkt.com/kcn/kcn-nam-trang-cat,2026-09-10
kcn-ngu-phuc,KCN Ngũ Phúc,hai-phong,Hải Phòng,Huyện Kiến Thuỵ,450,False,True,True,https://kcn-kkt.com/kcn/kcn-ngu-phuc,2026-09-10
kcn-nhat-ban-hai-phong,KCN Nhật Bản - Hải Phòng,hai-phong,Hải Phòng,Huyện An Dương,153,False,False,False,https://kcn-kkt.com/kcn/kcn-nhat-ban-hai-phong,2026-09-10
kcn-nomura-giai-doan-2,KCN Nomura giai đoạn 2,hai-phong,Hải Phòng,Huyện An Dương,230,False,False,False,https://kcn-kkt.com/kcn/kcn-nomura-giai-doan-2,2026-09-10
kcn-phia-bac-dao-cat-hai,KCN phía Bắc đảo Cát Hải,hai-phong,Hải Phòng,KKT Đình Vũ - Cát Hải,180,False,False,False,https://kcn-kkt.com/kcn/kcn-phia-bac-dao-cat-hai,2026-09-10
kcn-phu-thai,KCN Phú Thái,hai-phong,Hải Phòng,Huyện Kim Thành,57,False,False,False,https://kcn-kkt.com/kcn/kcn-phu-thai,2026-09-10
kcn-phuc-dien,KCN Phúc Điền,hai-phong,Hải Phòng,Huyện Cẩm Giàng,83,False,False,False,https://kcn-kkt.com/kcn/kcn-phuc-dien,2026-09-10
kcn-phuc-dien-mo-rong,KCN Phúc Điền mở rộng,hai-phong,Hải Phòng,Huyện Bình Giang,236,False,False,False,https://kcn-kkt.com/kcn/kcn-phuc-dien-mo-rong,2026-09-10
kcn-san-bay-tien-lang,KCN sân bay Tiên Lãng,hai-phong,Hải Phòng,Huyện Tiên Lãng,450,False,True,True,https://kcn-kkt.com/kcn/kcn-san-bay-tien-lang,2026-09-10
kcn-tam-da,KCN Tam Đa,hai-phong,Hải Phòng,Huyện Vĩnh Bảo,150,False,False,False,https://kcn-kkt.com/kcn/kcn-tam-da,2026-09-10
kcn-tam-hung-ngu-lao,KCN Tam Hưng - Ngũ Lão,hai-phong,Hải Phòng,KKT Đình Vũ - Cát Hải,150,False,False,False,https://kcn-kkt.com/kcn/kcn-tam-hung-ngu-lao,2026-09-10
kcn-tan-trao,KCN Tân Trào,hai-phong,Hải Phòng,Huyện Kiến Thuỵ,500,False,True,True,https://kcn-kkt.com/kcn/kcn-tan-trao,2026-09-10
kcn-tan-truong,KCN Tân Trường,hai-phong,Hải Phòng,Huyện Cẩm Giàng,198,False,False,False,https://kcn-kkt.com/kcn/kcn-tan-truong,2026-09-10
kcn-tan-truong-mo-rong,KCN Tân Trường mở rộng,hai-phong,Hải Phòng,Huyện Cẩm Giàng,113,False,True,True,https://kcn-kkt.com/kcn/kcn-tan-truong-mo-rong,2026-09-10
kcn-thanh-ha,KCN Thanh Hà,hai-phong,Hải Phòng,Huyện Thanh Hà,150,False,False,False,https://kcn-kkt.com/kcn/kcn-thanh-ha,2026-09-10
kcn-thanh-mien-1,KCN Thanh Miện 1,hai-phong,Hải Phòng,Huyện Thanh Miện,200,False,False,False,https://kcn-kkt.com/kcn/kcn-thanh-mien-1,2026-09-10
kcn-thanh-mien-2,KCN Thanh Miện 2,hai-phong,Hải Phòng,Huyện Thanh Miện,200,False,False,False,https://kcn-kkt.com/kcn/kcn-thanh-mien-2,2026-09-10
kcn-thuy-nguyen,KCN Thủy Nguyên,hai-phong,Hải Phòng,KKT Đình Vũ - Cát Hải,319,False,False,False,https://kcn-kkt.com/kcn/kcn-thuy-nguyen,2026-09-10
kcn-tien-cuong,KCN Tiên Cường,hai-phong,Hải Phòng,Tiên Lãng,200,True,False,False,https://kcn-kkt.com/kcn/kcn-tien-cuong,2026-09-10
kcn-tien-lang-1,KCN Tiên Lãng 1,hai-phong,Hải Phòng,Huyện Tiên Lãng,600,False,True,True,https://kcn-kkt.com/kcn/kcn-tien-lang-1,2026-09-10
kcn-tien-lang-2,KCN Tiên Lãng 2,hai-phong,Hải Phòng,Huyện Tiên Lãng,500,False,False,False,https://kcn-kkt.com/kcn/kcn-tien-lang-2,2026-09-10
kcn-tien-thanh,KCN Tiên Thanh,hai-phong,Hải Phòng,Huyện Tiên Lãng,410,False,False,False,https://kcn-kkt.com/kcn/kcn-tien-thanh,2026-09-10
kcn-trang-due-1-2,"KCN Trảng Duệ 1, 2",hai-phong,Hải Phòng,KKT Đình Vũ - Cát Hải,390,False,False,False,https://kcn-kkt.com/kcn/kcn-trang-due-1-2,2026-09-10
kcn-trang-due-3,KCN Trăng Duệ 3,hai-phong,Hải Phòng,KKT Đình Vũ - Cát Hải,687,False,True,True,https://kcn-kkt.com/kcn/kcn-trang-due-3,2026-09-10
kcn-tran-duong-hoa-binh,KCN Trần Dương - Hòa Bình,hai-phong,Hải Phòng,Huyện Vĩnh Bảo,800,False,False,False,https://kcn-kkt.com/kcn/kcn-tran-duong-hoa-binh,2026-09-10
kcn-trung-lap,KCN Trung Lập,hai-phong,Hải Phòng,Huyện Vĩnh Bảo,500,False,True,True,https://kcn-kkt.com/kcn/kcn-trung-lap,2026-09-10
kcn-tu-ky-1,KCN Tứ Kỳ 1,hai-phong,Hải Phòng,Huyện Tứ Kỳ,116,False,False,False,https://kcn-kkt.com/kcn/kcn-tu-ky-1,2026-09-10
kcn-va-dich-vu-hang-hai,KCN và dịch vụ Hàng hải,hai-phong,Hải Phòng,KKT Đình Vũ - Cát Hải,133,False,False,False,https://kcn-kkt.com/kcn/kcn-va-dich-vu-hang-hai,2026-09-10
kcn-va-khu-dich-vu-hang-hai,KCN và khu dịch vụ hàng hải,hai-phong,Hải Phòng,Hải An,132.7,True,False,False,https://kcn-kkt.com/kcn/kcn-va-khu-dich-vu-hang-hai,2026-09-10
kcn-va-khu-phi-thue-quan-xuan-cau,KCN và khu phi thuế quan Xuân Cầu,hai-phong,Hải Phòng,KKT Đình Vũ - Cát Hải,752,False,False,False,https://kcn-kkt.com/kcn/kcn-va-khu-phi-thue-quan-xuan-cau,2026-09-10
kcn-vinh-quang,KCN Vĩnh Quang,hai-phong,Hải Phòng,Huyện Vĩnh Bảo,350,False,False,False,https://kcn-kkt.com/kcn/kcn-vinh-quang,2026-09-10
kcn-vsip-hai-duong,KCN VSIP Hải Dương,hai-phong,Hải Phòng,Cẩm Giàng,183.96,True,False,False,https://kcn-kkt.com/kcn/kcn-vsip-hai-duong,2026-09-10
kcn-vsip-hai-phong,KCN VSIP Hải Phòng,hai-phong,Hải Phòng,KKT Đình Vũ - Cát Hải,508,False,False,False,https://kcn-kkt.com/kcn/kcn-vsip-hai-phong,2026-09-10
khu-phi-thue-quan-va-kcn-nam-dinh-vu-khu-1,Khu phi thuế quan và KCN Nam Đình Vũ (khu 1),hai-phong,Hải Phòng,KKT Đình Vũ - Cát Hải,1329,False,False,False,https://kcn-kkt.com/kcn/khu-phi-thue-quan-va-kcn-nam-dinh-vu-khu-1,2026-09-10
cac-khu-cong-nghiep-trong-khu-kinh-te-chan-may-lang-co,Các khu công nghiệp trong khu kinh tế Chân Mây - Lăng Cô,hue,Huế,Huyện Phủ Lộc,640,False,False,False,https://kcn-kkt.com/kcn/cac-khu-cong-nghiep-trong-khu-kinh-te-chan-may-lang-co,2026-09-10
kcn-la-son,KCN La Sơn,hue,Huế,Huyện Phú Lộc,300,False,False,False,https://kcn-kkt.com/kcn/kcn-la-son,2026-09-10
kcn-la-son-hue,KCN La Sơn,hue,Huế,Huyện Phủ Lộc,300,False,False,False,https://kcn-kkt.com/kcn/kcn-la-son-hue,2026-09-10
kcn-la-son-mo-rong,KCN La Sơn (mở rộng),hue,Huế,Huyện Phủ Lộc,1000,False,False,False,https://kcn-kkt.com/kcn/kcn-la-son-mo-rong,2026-09-10
kcn-phong-dien,KCN Phong Điền,hue,Huế,Huyện Phong Điền,700,False,False,False,https://kcn-kkt.com/kcn/kcn-phong-dien,2026-09-10
kcn-phong-dien-hue,KCN Phong Điền,hue,Huế,Huyện Phong Điền,700,False,False,False,https://kcn-kkt.com/kcn/kcn-phong-dien-hue,2026-09-10
kcn-phong-dien-quang-dien,"KCN Phong Điền, Quảng Điền",hue,Huế,Huyện Phong Điền và Quảng Điền,1000,False,False,False,https://kcn-kkt.com/kcn/kcn-phong-dien-quang-dien,2026-09-10
kcn-phu-bai,KCN Phú Bài,hue,Huế,Thị xã Hương Thủy,743,False,False,False,https://kcn-kkt.com/kcn/kcn-phu-bai,2026-09-10
kcn-phu-bai-hue,KCN Phú Bài,hue,Huế,Thị xã Hương Thủy,743,False,False,False,https://kcn-kkt.com/kcn/kcn-phu-bai-hue,2026-09-10
kcn-phu-da-hue,KCN Phủ Đa,hue,Huế,Huyện Phủ Vang,250,False,False,False,https://kcn-kkt.com/kcn/kcn-phu-da-hue,2026-09-10
kcn-phu-da,KCN Phú Đa,hue,Huế,Huyện Phú Vàng,250,False,False,False,https://kcn-kkt.com/kcn/kcn-phu-da,2026-09-10
kcn-quang-vinh,KCN Quảng Vinh,hue,Huế,Huyện Quảng Điền,150,False,False,False,https://kcn-kkt.com/kcn/kcn-quang-vinh,2026-09-10
kcn-quang-vinh-hue,KCN Quảng Vinh,hue,Huế,Huyện Quảng Điền,150,False,False,False,https://kcn-kkt.com/kcn/kcn-quang-vinh-hue,2026-09-10
kcn-trong-khu-kinh-te-chan-may-lang-co,KCN trong Khu kinh tế Chân Mây - Lăng Cô,hue,Huế,Khu kinh tế Chân Mây - Lăng Cô,513,False,False,False,https://kcn-kkt.com/kcn/kcn-trong-khu-kinh-te-chan-may-lang-co,2026-09-10
kcn-trong-khu-kinh-te-chan-may-lang-co-hue,KCN trong Khu kinh tế Chân Mây - Lăng Cô,hue,Huế,Khu kinh tế Chân Mây - Lăng Cô,2527,False,False,False,https://kcn-kkt.com/kcn/kcn-trong-khu-kinh-te-chan-may-lang-co-hue,2026-09-10
kcn-trong-khu-kinh-te-cua-khau-a-dot,KCN trong Khu kinh tế cửa khẩu A Dót,hue,Huế,Khu kinh tế cửa khẩu A Dót,140,False,False,False,https://kcn-kkt.com/kcn/kcn-trong-khu-kinh-te-cua-khau-a-dot,2026-09-10
kcn-trong-khu-kinh-te-cua-khau-a-dot-hue,KCN trong Khu kinh tế cửa khẩu A Dót,hue,Huế,Khu kinh tế cửa khẩu A Dót,140,False,False,False,https://kcn-kkt.com/kcn/kcn-trong-khu-kinh-te-cua-khau-a-dot-hue,2026-09-10
kcn-tu-ha-hue,KCN Tú Hạ,hue,Huế,Thị xã Hương Trà,250,False,False,False,https://kcn-kkt.com/kcn/kcn-tu-ha-hue,2026-09-10
kcn-tu-ha,KCN Tứ Hạ,hue,Huế,Thị xã Hương Trà,250,False,False,False,https://kcn-kkt.com/kcn/kcn-tu-ha,2026-09-10
ben-cang-diem-diem,Bến cảng Diễm Diễm,hung-yen,Hưng Yên,"Khu 1, Diễm Diễm, Thái Thụy, Thái Bình",,False,False,False,https://kcn-kkt.com/kcn/ben-cang-diem-diem,2026-09-10
ben-cang-xuat-nhap-xang-dau-hai-ha,Bến cảng xuất nhập xăng dầu Hải Hà,hung-yen,Hưng Yên,Xã Thái Thương huyện Thái Thụy tỉnh Thái Bình,,False,False,False,https://kcn-kkt.com/kcn/ben-cang-xuat-nhap-xang-dau-hai-ha,2026-09-10
kcn-an-thi-i,KCN Ân Thị I,hung-yen,Hưng Yên,Huyện Ân Thị,450,False,False,False,https://kcn-kkt.com/kcn/kcn-an-thi-i,2026-09-10
kcn-bai-say,KCN Bãi Sậy,hung-yen,Hưng Yên,Huyện Ân Thị,495,False,False,False,https://kcn-kkt.com/kcn/kcn-bai-say,2026-09-10
kcn-bac-dong-hung,KCN Bắc Đông Hưng,hung-yen,Hưng Yên,Bắc Đông Hưng,250,True,False,False,https://kcn-kkt.com/kcn/kcn-bac-dong-hung,2026-09-10
kcn-cau-nghinh,KCN Cầu Nghinh,hung-yen,Hưng Yên,Huyện Quỳnh Phụ,212,False,False,False,https://kcn-kkt.com/kcn/kcn-cau-nghinh,2026-09-10
kcn-chinh-nghia-pham-ngu-lao,KCN Chính Nghĩa - Phạm Ngũ Lão,hung-yen,Hưng Yên,Huyện Kim Động,200,False,False,False,https://kcn-kkt.com/kcn/kcn-chinh-nghia-pham-ngu-lao,2026-09-10
kcn-det-may-pho-noi,KCN Dệt may Phố Nối,hung-yen,Hưng Yên,Huyện Yên Mỹ,122,False,False,False,https://kcn-kkt.com/kcn/kcn-det-may-pho-noi,2026-09-10
kcn-duoc-sinh-hoc,KCN Dược - Sinh học,hung-yen,Hưng Yên,Huyện Quỳnh Phụ,300,False,False,False,https://kcn-kkt.com/kcn/kcn-duoc-sinh-hoc,2026-09-10
kcn-doan-dao,KCN Đoàn Đào (mở rộng),hung-yen,Hưng Yên,"Đoàn Đào, Hồng Quang",200,True,False,False,https://kcn-kkt.com/kcn/kcn-doan-dao,2026-09-10
kcn-dong-long,KCN Đông Long,hung-yen,Hưng Yên,Huyện Tiền Hải,247,False,False,False,https://kcn-kkt.com/kcn/kcn-dong-long,2026-09-10
kcn-dong-minh,KCN Đông Minh,hung-yen,Hưng Yên,Đồng Châu,236.7,True,False,False,https://kcn-kkt.com/kcn/kcn-dong-minh,2026-09-10
kcn-gia-le,KCN Gia Lễ,hung-yen,Hưng Yên,Huyện Đông Hưng,85,False,False,False,https://kcn-kkt.com/kcn/kcn-gia-le,2026-09-10
kcn-hai-long,KCN Hải Long,hung-yen,Hưng Yên,Huyện Tiền Hải,297,False,False,False,https://kcn-kkt.com/kcn/kcn-hai-long,2026-09-10
kcn-hiep-cuong,KCN Hiệp Cường (mở rộng),hung-yen,Hưng Yên,Hiệp Cường,266,True,False,False,https://kcn-kkt.com/kcn/kcn-hiep-cuong,2026-09-10
kcn-hoang-minh,KCN Hoàng Minh (gộp Hoàng Xuyên và Hoàng Minh),hung-yen,Hưng Yên,"Đông Tiền Hải, Đông Châu",327,True,False,False,https://kcn-kkt.com/kcn/kcn-hoang-minh,2026-09-10
kcn-hoang-minh-hung-yen,KCN Hoàng Minh (mở rộng),hung-yen,Hưng Yên,Đông Tiền Hải,303,True,False,False,https://kcn-kkt.com/kcn/kcn-hoang-minh-hung-yen,2026-09-10
kcn-hoang-xuyen,KCN Hoàng Xuyên,hung-yen,Hưng Yên,Huyện Tiền Hải,121,False,False,False,https://kcn-kkt.com/kcn/kcn-hoang-xuyen,2026-09-10
kcn-hung-ha-kcn-dt-dv-logistics,KCN Hưng Hà (KCN-DT-DV logistics),hung-yen,Hưng Yên,Huyện Hưng Hà,310,False,False,False,https://kcn-kkt.com/kcn/kcn-hung-ha-kcn-dt-dv-logistics,2026-09-10
kcn-hung-long-ngoc-lam-xuan-duc,KCN Hưng Long - Ngọc Lâm - Xuân Đức,hung-yen,Hưng Yên,Thị xã Mỹ Hào,392,False,False,False,https://kcn-kkt.com/kcn/kcn-hung-long-ngoc-lam-xuan-duc,2026-09-10
kcn-hung-phu,KCN Hưng Phú,hung-yen,Hưng Yên,Huyện Tiền Hải,215,False,False,False,https://kcn-kkt.com/kcn/kcn-hung-phu,2026-09-10
kcn-kcn-dt-dv-hoang-long,KCN KCN-ĐT-DV Hoàng Long,hung-yen,Hưng Yên,Đông Tiền Hải,589,True,False,False,https://kcn-kkt.com/kcn/kcn-kcn-dt-dv-hoang-long,2026-09-10
kcn-khoai-chau,KCN Khoái Châu (mở rộng),hung-yen,Hưng Yên,Khoái Châu,152.15,True,False,False,https://kcn-kkt.com/kcn/kcn-khoai-chau,2026-09-10
kcn-kim-dong,KCN Kim Động,hung-yen,Hưng Yên,Huyện Kim Động,100,False,False,False,https://kcn-kkt.com/kcn/kcn-kim-dong,2026-09-10
kcn-kim-dong-an-thi,KCN Kim Động - Ân Thị,hung-yen,Hưng Yên,"Huyện Kim Động, huyện Ân Thị",400,False,False,False,https://kcn-kkt.com/kcn/kcn-kim-dong-an-thi,2026-09-10
kcn-lien-ha-thai-green-ip-1,KCN Liên Hà Thái - Green IP-1,hung-yen,Hưng Yên,Huyện Thái Thụy,589,False,False,False,https://kcn-kkt.com/kcn/kcn-lien-ha-thai-green-ip-1,2026-09-10
kcn-lien-ha-thai-phan-khu-phia-nam,KCN Liên Hà Thái (phần khu phía Nam),hung-yen,Hưng Yên,Huyện Thái Thụy,373,False,False,False,https://kcn-kkt.com/kcn/kcn-lien-ha-thai-phan-khu-phia-nam,2026-09-10
kcn-ly-dong,KCN Lý Đông,hung-yen,Hưng Yên,"Nghĩa Dân, Lương Bằng",98.8,True,False,False,https://kcn-kkt.com/kcn/kcn-ly-dong,2026-09-10
kcn-ly-thuong-kiet,KCN Lý Thường Kiệt,hung-yen,Hưng Yên,Huyện Yên Mỹ,300,False,False,False,https://kcn-kkt.com/kcn/kcn-ly-thuong-kiet,2026-09-10
kcn-minh-duc,KCN Minh Đức,hung-yen,Hưng Yên,Thị xã Mỹ Hào,198,False,False,False,https://kcn-kkt.com/kcn/kcn-minh-duc,2026-09-10
kcn-minh-quang,KCN Minh Quang,hung-yen,Hưng Yên,Thị xã Mỹ Hào,150,False,False,False,https://kcn-kkt.com/kcn/kcn-minh-quang,2026-09-10
kcn-my-hao,KCN Mỹ Hào,hung-yen,Hưng Yên,Thượng Hồng,250,True,False,False,https://kcn-kkt.com/kcn/kcn-my-hao,2026-09-10
kcn-nguyen-doc-canh,KCN Nguyễn Độc Cảnh,hung-yen,Hưng Yên,Thành phố Thái Bình,75,False,False,False,https://kcn-kkt.com/kcn/kcn-nguyen-doc-canh,2026-09-10
kcn-nguyen-duc-canh,KCN Nguyễn Đức Cảnh,hung-yen,Hưng Yên,P. Trần Hưng Đạo,75.06,True,False,False,https://kcn-kkt.com/kcn/kcn-nguyen-duc-canh,2026-09-10
kcn-pho-hien,KCN Phổ Hiến,hung-yen,Hưng Yên,"Thành phố Hưng Yên, huyện Tiên Lữ",370,False,False,False,https://kcn-kkt.com/kcn/kcn-pho-hien,2026-09-10
kcn-pho-noi-a,KCN Phố Nối A,hung-yen,Hưng Yên,Huyện Văn Lâm,669,False,False,False,https://kcn-kkt.com/kcn/kcn-pho-noi-a,2026-09-10
kcn-phu-cu,KCN Phủ Cừ,hung-yen,Hưng Yên,"Huyện Ân Thị, huyện Phủ Cừ",544,False,False,False,https://kcn-kkt.com/kcn/kcn-phu-cu,2026-09-10
kcn-phu-cu-tien-lu-i,KCN Phủ Cừ - Tiên Lữ I,hung-yen,Hưng Yên,"Huyện Phủ Cừ, huyện Tiên Lữ",386,False,False,False,https://kcn-kkt.com/kcn/kcn-phu-cu-tien-lu-i,2026-09-10
kcn-phuc-khanh,KCN Phúc Khánh,hung-yen,Hưng Yên,Thành phố Thái Bình,159,False,False,False,https://kcn-kkt.com/kcn/kcn-phuc-khanh,2026-09-10
kcn-sach,KCN Sạch,hung-yen,Hưng Yên,"Huyện Khoái Châu, Xã Châu Độc",143.08,False,False,False,https://kcn-kkt.com/kcn/kcn-sach,2026-09-10
kcn-so-01,KCN Số 01,hung-yen,Hưng Yên,"Xuân Trúc, Yên Mỹ",258.82,True,False,False,https://kcn-kkt.com/kcn/kcn-so-01,2026-09-10
kcn-so-03,KCN Số 03,hung-yen,Hưng Yên,"Việt Tiến, Yên Mỹ, Xuân Trúc",159.71,True,False,False,https://kcn-kkt.com/kcn/kcn-so-03,2026-09-10
kcn-so-04,KCN Số 04,hung-yen,Hưng Yên,"Huyện Ân Thị, huyện Kim Động, huyện Khoái Châu",390,False,False,False,https://kcn-kkt.com/kcn/kcn-so-04,2026-09-10
kcn-so-05,KCN Số 05,hung-yen,Hưng Yên,"Xuân Trúc, Nghĩa Dân",192.64,True,False,False,https://kcn-kkt.com/kcn/kcn-so-05,2026-09-10
kcn-so-05-hung-yen,KCN Số 05 (mở rộng),hung-yen,Hưng Yên,"Xuân Trúc, Nghĩa Dân",256,True,False,False,https://kcn-kkt.com/kcn/kcn-so-05-hung-yen,2026-09-10
kcn-so-06,KCN Số 06,hung-yen,Hưng Yên,"Xuân Trúc, Ân Thi",308.2,True,False,False,https://kcn-kkt.com/kcn/kcn-so-06,2026-09-10
kcn-so-07,KCN Số 07,hung-yen,Hưng Yên,Huyện Ân Thị,199,False,False,False,https://kcn-kkt.com/kcn/kcn-so-07,2026-09-10
kcn-so-1,KCN Số 1,hung-yen,Hưng Yên,Huyện Yên Mỹ và Ân Thị,263.85,False,False,False,https://kcn-kkt.com/kcn/kcn-so-1,2026-09-10
kcn-so-3,KCN Số 3,hung-yen,Hưng Yên,Huyện Khoái Châu,159.71,False,False,False,https://kcn-kkt.com/kcn/kcn-so-3,2026-09-10
kcn-so-5,KCN Số 5,hung-yen,Hưng Yên,Huyện Ân Thị,192.64,False,False,False,https://kcn-kkt.com/kcn/kcn-so-5,2026-09-10
kcn-so-6,KCN Số 6,hung-yen,Hưng Yên,Huyện Ân Thị,308.2,False,False,False,https://kcn-kkt.com/kcn/kcn-so-6,2026-09-10
kcn-song-lan,KCN Sông Lân,hung-yen,Hưng Yên,Huyện Tiền Hải,275,False,False,False,https://kcn-kkt.com/kcn/kcn-song-lan,2026-09-10
kcn-song-tra,KCN Sông Trà,hung-yen,Hưng Yên,Huyện Vũ Thư; Tp. Thái Bình,150,False,False,False,https://kcn-kkt.com/kcn/kcn-song-tra,2026-09-10
kcn-tan-a-dai-thanh,KCN Tân Á Đại Thành,hung-yen,Hưng Yên,Huyện Ân Thị,198.39,False,True,True,https://kcn-kkt.com/kcn/kcn-tan-a-dai-thanh,2026-09-10
kcn-tan-dan,KCN Tân Dân,hung-yen,Hưng Yên,Huyện Khoái Châu,200,False,False,False,https://kcn-kkt.com/kcn/kcn-tan-dan,2026-09-10
